LastName	FirstName	Status	YOE	Number	Category	DateCreated	WeeksPassed	CumulativeTime
Johson	Artemis	new	3.264596897933772	3	3	2020-03-20T01:21:08Z	10	11520000.0
Bahr	Anneke	negotiation	5.7587404775032915	3	1	2020-03-20T01:26:25Z	10	11560000.0
Umstead	Francoise	negotiation	6.3144771373705	4	2	2020-03-20T01:31:42Z	10	11600000.0
Waring	Salina	negotiation	8.486699168824973	1	3	2020-03-20T01:36:59Z	10	11640000.0
Cleland	Cherell	processing	5.326597276281533	1	3	2020-03-20T01:42:16Z	11	11680000.0
Palazzo	Priscillia	new	8.50036956854802	2	0	2020-03-20T01:47:33Z	11	11720000.0
Dykes	Magdeline	new	6.641774770134036	1	4	2020-03-20T01:52:50Z	11	11760000.0
Province	Evelin	negotiation	6.941552324520164	4	2	2020-03-20T01:58:07Z	11	11800000.0
Loftis	Keneshia	new	5.56268691028671	1	4	2020-03-20T02:03:24Z	11	11840000.0
Silvestri	Carolyn	new	4.832737561513075	2	1	2020-03-20T02:08:40Z	11	11880000.0
Bechtold	Eugenia	new	7.640784401698254	3	4	2020-03-20T02:13:57Z	11	11920000.0
Mccafferty	Cayle	closed	3.356143364843608	2	4	2020-03-20T02:19:14Z	11	11960000.0
Thoma	Jenafer	negotiation	7.383386775603546	2	4	2020-03-20T02:24:31Z	11	12000000.0
Rothrock	Kadijah	new	6.991085001824848	3	3	2020-03-20T02:29:48Z	11	12040000.0
Tavares	Winona	new	5.85105585335358	1	3	2020-03-20T02:35:05Z	11	12080000.0
Cates	Klaus	closed	7.698598197692166	1	1	2020-03-20T02:40:22Z	11	12120000.0
Risley	Alese	new	4.041107590767469	2	6	2020-03-20T02:45:39Z	11	12160000.0
Crafton	Breena	new	3.791487644842707	4	1	2020-03-20T02:50:56Z	11	12200000.0
Tomko	Eduard	processing	7.042535574352258	3	4	2020-03-20T02:56:13Z	11	12240000.0
Wachter	Jo	processing	7.922306668764551	1	5	2020-03-20T03:01:30Z	11	12280000.0
Senior	Deshay	new	8.644899293979572	1	5	2020-03-20T03:06:46Z	11	12320000.0
Saiz	Gevin	negotiation	5.911305984564935	1	2	2020-03-20T03:12:03Z	11	12360000.0
Deckert	Brandalynn	new	4.103289261978101	1	4	2020-03-20T03:17:20Z	11	12400000.0
Mccomb	Marshall	new	6.174527221637224	2	2	2020-03-20T03:22:37Z	11	12440000.0
Lotz	Kestrel	new	7.162429919383136	1	1	2020-03-20T03:27:54Z	11	12480000.0
Hillyard	Somer	new	8.442182900264203	3	5	2020-03-20T03:33:11Z	11	12520000.0
Donis	Marley	negotiation	8.082939882824226	2	6	2020-03-20T03:38:28Z	11	12560000.0
Seamans	Lacreasha	negotiation	7.674949977882722	2	3	2020-03-20T03:43:45Z	11	12600000.0
Holman	Deeanne	closed	3.341214109299938	1	4	2020-03-20T03:49:02Z	11	12640000.0
Shirley	Michaelle	new	7.814322423834534	1	3	2020-03-20T03:54:19Z	11	12680000.0
Stilwell	Kristalyn	new	8.64486715915286	2	5	2020-03-20T03:59:35Z	11	12720000.0
Orndorff	Frazier	new	3.5552406467408915	3	3	2020-03-20T04:04:52Z	11	12760000.0
Sharkey	Adrienne	negotiation	3.873876016342555	2	1	2020-03-20T04:10:09Z	11	12800000.0
Maske	Toussaint	new	7.479186456984507	2	5	2020-03-20T04:15:26Z	12	12840000.0
Youngs	Shontay	new	8.26140589319686	3	2	2020-03-20T04:20:43Z	12	12880000.0
Leopold	Dawyne	new	6.993133635563543	4	2	2020-03-20T04:26:00Z	12	12920000.0
Marchant	Gil	processing	6.454268311899124	3	5	2020-03-20T04:31:17Z	12	12960000.0
Schulz	Yalonda	negotiation	4.995127049694856	3	4	2020-03-20T04:36:34Z	12	13000000.0
Roby	Devon	negotiation	4.813164468709775	2	4	2020-03-20T04:41:51Z	12	13040000.0
Varela	Ariell	new	6.7627002119761155	4	3	2020-03-20T04:47:08Z	12	13080000.0
Spears	Darion	processing	3.059087438258571	4	1	2020-03-20T04:52:25Z	12	13120000.0
Hartline	Tuyet	new	4.091840715670613	1	4	2020-03-20T04:57:41Z	12	13160000.0
Liberty	Ricardo	processing	7.266495542881383	2	5	2020-03-20T05:02:58Z	12	13200000.0
Burrell	Shanique	negotiation	8.862002548901254	4	2	2020-03-20T05:08:15Z	12	13240000.0
Veazey	Tyshema	negotiation	7.683543337923056	4	4	2020-03-20T05:13:32Z	12	13280000.0
Fulcher	Madelyn	negotiation	3.3308863827719364	2	6	2020-03-20T05:18:49Z	12	13320000.0
Stearns	Ladarren	processing	8.24098212683121	3	6	2020-03-20T05:24:06Z	12	13360000.0
Hovis	Karlton	negotiation	6.1295165711932995	1	1	2020-03-20T05:29:23Z	12	13400000.0
Dewoody	Deion	new	5.029306268437603	1	2	2020-03-20T05:34:40Z	12	13440000.0
Hollingsworth	Kelleen	processing	4.783503133574918	1	3	2020-03-20T05:39:57Z	12	13480000.0
Gongora	Lakisha	processing	6.031069920227656	2	1	2020-03-20T05:45:14Z	12	13520000.0
Sabatini	Lenia	negotiation	7.085629556205788	1	3	2020-03-20T05:50:31Z	12	13560000.0
Westberg	Caila	closed	8.17444408336001	4	3	2020-03-20T05:55:47Z	12	13600000.0
Googe	Shanisha	new	3.523848377179954	1	3	2020-03-20T06:01:04Z	12	13640000.0
Henkel	Breia	new	4.115575873251748	4	4	2020-03-20T06:06:21Z	12	13680000.0
Lake	Lebaron	new	3.4509640155233994	3	4	2020-03-20T06:11:38Z	12	13720000.0
Ledbetter	Jamall	negotiation	7.123652517347588	3	1	2020-03-20T06:16:55Z	12	13760000.0
Kirschner	Aria	processing	6.11631056216053	1	5	2020-03-20T06:22:12Z	12	13800000.0
Villegas	Dempsey	closed	6.79645550848807	3	4	2020-03-20T06:27:29Z	12	13840000.0
Godines	Nazish	new	5.295827235336937	3	1	2020-03-20T06:32:46Z	12	13880000.0
Quayle	Shareema	new	7.425354830061464	1	2	2020-03-20T06:38:03Z	12	13920000.0
Terpstra	Monette	new	4.207563042418917	3	3	2020-03-20T06:43:20Z	12	13960000.0
Wang	Errol	new	3.216026438252838	2	5	2020-03-20T06:48:36Z	13	14000000.0
Singleton	Laquisha	processing	8.09980257551134	1	1	2020-03-20T06:53:53Z	13	14040000.0
Bolger	Rebeccah	negotiation	3.5303713886251264	1	6	2020-03-20T06:59:10Z	13	14080000.0
Santistevan	Ieisha	new	6.302476880848468	1	5	2020-03-20T07:04:27Z	13	14120000.0
Mcmillon	Aneesah	negotiation	4.73835682379848	4	3	2020-03-20T07:09:44Z	13	14160000.0
Shubert	Marisel	processing	3.17161250977467	2	1	2020-03-20T07:15:01Z	13	14200000.0
Beauvais	Ryon	negotiation	4.004311363337437	1	3	2020-03-20T07:20:18Z	13	14240000.0
Tilford	Jara	closed	7.764228632662818	4	3	2020-03-20T07:25:35Z	13	14280000.0
Mchaney	Corena	processing	8.872321411861702	1	5	2020-03-20T07:30:52Z	13	14320000.0
Arakaki	Elimelech	processing	6.990474655125425	2	6	2020-03-20T07:36:09Z	13	14360000.0
Medina	Der	new	4.011439401958617	4	6	2020-03-20T07:41:26Z	13	14400000.0
Yandell	Jacquia	new	5.843126282469072	3	6	2020-03-20T07:46:42Z	13	14440000.0
Peake	Leighanna	new	8.845837445817523	4	4	2020-03-20T07:51:59Z	13	14480000.0
Packer	Jamala	new	3.0236964626468223	2	2	2020-03-20T07:57:16Z	13	14520000.0
Lacombe	Epifanio	new	8.077442752777456	2	3	2020-03-20T08:02:33Z	13	14560000.0
Lechner	Tiare	new	4.177771966624528	1	1	2020-03-20T08:07:50Z	13	14600000.0
Kurz	Kayleen	negotiation	6.260429202323065	3	1	2020-03-20T08:13:07Z	13	14640000.0
Forrest	Joseangel	processing	6.355401259415125	4	5	2020-03-20T08:18:24Z	13	14680000.0
Horwitz	Marybel	new	8.443470178118565	2	7	2020-03-20T08:23:41Z	13	14720000.0
Teeters	Donisha	new	5.810750757008687	2	2	2020-03-20T08:28:58Z	13	14760000.0
Abels	Keyosha	closed	3.631064718941812	4	3	2020-03-20T08:34:15Z	13	14800000.0
Smothers	Deaven	new	4.108090547198713	2	4	2020-03-20T08:39:31Z	13	14840000.0
Bischoff	Torin	processing	6.886008039212554	2	2	2020-03-20T08:44:48Z	13	14880000.0
Froehlich	Tyann	processing	5.53862617374939	2	1	2020-03-20T08:50:05Z	13	14920000.0
Sankey	Tristin	new	8.062718337399703	1	3	2020-03-20T08:55:22Z	13	14960000.0
Pier	Leann	new	8.898725712701566	4	3	2020-03-20T09:00:39Z	13	15000000.0
Pyatt	Wilhemina	new	8.420955102918615	3	3	2020-03-20T09:05:56Z	13	15040000.0
Bouldin	Lareesa	negotiation	8.730086468695852	2	3	2020-03-20T09:11:13Z	13	15080000.0
Wallis	Karrissa	new	4.041997927963273	4	2	2020-03-20T09:16:30Z	13	15120000.0
Lavery	Millie	negotiation	3.3987480691470435	1	3	2020-03-20T09:21:47Z	14	15160000.0
Grimes	Ane	negotiation	4.365200614642958	2	1	2020-03-20T09:27:04Z	14	15200000.0
Napper	Fabiana	processing	4.139929899145683	2	3	2020-03-20T09:32:21Z	14	15240000.0
Paulino	Tauna	new	6.536455973946478	1	4	2020-03-20T09:37:37Z	14	15280000.0
Mcleod	Irfan	negotiation	5.105642882834014	2	1	2020-03-20T09:42:54Z	14	15320000.0
Mancini	Katalina	new	5.385472871162384	3	3	2020-03-20T09:48:11Z	14	15360000.0
Stgermain	Malik	new	3.3144241552007045	1	4	2020-03-20T09:53:28Z	14	15400000.0
Whitehill	Drusilla	new	6.305191972060223	1	5	2020-03-20T09:58:45Z	14	15440000.0
Gabbard	Marley	new	8.078471893858902	4	3	2020-03-20T10:04:02Z	14	15480000.0
Bear	Deshanna	new	4.916732467955201	4	3	2020-03-20T10:09:19Z	14	15520000.0
Hotaling	Taliah	processing	7.338678762516542	4	2	2020-03-20T10:14:36Z	14	15560000.0
Swider	Ellen	negotiation	7.9620397648391545	3	3	2020-03-20T10:19:53Z	14	15600000.0
Friar	Todrick	new	4.310982652722748	2	4	2020-03-20T10:25:10Z	14	15640000.0
Neel	Jessee	closed	5.135703405811254	3	3	2020-03-20T10:30:27Z	14	15680000.0
Shuff	Charlie	new	4.026949717785925	1	2	2020-03-20T10:35:43Z	14	15720000.0
Gabbard	Nishant	new	3.583149000408081	2	4	2020-03-20T10:41:00Z	14	15760000.0
Phillippi	Parth	negotiation	6.372570310644258	1	3	2020-03-20T10:46:17Z	14	15800000.0
Henricks	Rochelle	closed	5.50954079979882	2	6	2020-03-20T10:51:34Z	14	15840000.0
Colon	Tana	processing	5.431985796356651	4	3	2020-03-20T10:56:51Z	14	15880000.0
Bodily	Rondale	processing	3.7845611864914215	4	3	2020-03-20T11:02:08Z	14	15920000.0
Ovalle	Taj	closed	6.404146635243607	1	4	2020-03-20T11:07:25Z	14	15960000.0
Munn	Ambrea	negotiation	5.363590807824975	3	5	2020-03-20T11:12:42Z	14	16000000.0
Mcwhirter	Flecia	new	8.305009265086246	4	4	2020-03-20T11:17:59Z	14	16040000.0
Roos	Teisha	new	6.870928451823046	3	2	2020-03-20T11:23:16Z	14	16080000.0
Zellmer	Sedale	new	5.572836989948417	1	2	2020-03-20T11:28:32Z	14	16120000.0
Rubino	Arthur	processing	8.389846386058078	2	4	2020-03-20T11:33:49Z	14	16160000.0
Heinz	Tedrick	negotiation	7.226846351135458	3	2	2020-03-20T11:39:06Z	14	16200000.0
Cribb	Clarrissa	negotiation	4.338495847872454	2	1	2020-03-20T11:44:23Z	14	16240000.0
Fenn	Juliann	processing	6.5615964197212335	2	6	2020-03-20T11:49:40Z	14	16280000.0
Digiacomo	Rumaldo	processing	3.5982890649999013	4	0	2020-03-20T11:54:57Z	15	16320000.0
Rahm	Rory	new	8.840166363955882	1	2	2020-03-20T12:00:14Z	15	16360000.0
Cheek	Ragina	processing	4.669111320647936	1	4	2020-03-20T12:05:31Z	15	16400000.0
Quimby	Vannesa	negotiation	5.585090682434239	4	2	2020-03-20T12:10:48Z	15	16440000.0
Sevigny	Stevin	negotiation	7.310426294168854	2	1	2020-03-20T12:16:05Z	15	16480000.0
Landeros	Norine	new	4.609007518504032	3	3	2020-03-20T12:21:22Z	15	16520000.0
Deegan	Genette	negotiation	4.705491273061006	4	2	2020-03-20T12:26:38Z	15	16560000.0
Farquhar	Angelene	negotiation	4.286884343954391	1	3	2020-03-20T12:31:55Z	15	16600000.0
Beverly	Abbie	negotiation	3.8958227235806997	4	3	2020-03-20T12:37:12Z	15	16640000.0
Cummings	Guido	processing	5.629538458441212	3	5	2020-03-20T12:42:29Z	15	16680000.0
Amen	Ammanda	processing	6.251950235062855	1	4	2020-03-20T12:47:46Z	15	16720000.0
Mccrae	Wallis	closed	5.759732680764984	2	3	2020-03-20T12:53:03Z	15	16760000.0
Mulloy	Jamye	closed	4.1982134033798335	2	2	2020-03-20T12:58:20Z	15	16800000.0
Ames	Etosha	new	3.072441314511047	4	6	2020-03-20T13:03:37Z	15	16840000.0
Carlo	Tremain	new	4.862459746079475	1	4	2020-03-20T13:08:54Z	15	16880000.0
Gorton	Abdulla	processing	4.0140554173532665	1	3	2020-03-20T13:14:11Z	15	16920000.0
Bittner	Mehran	negotiation	8.624029192163558	1	1	2020-03-20T13:19:27Z	15	16960000.0
Kirkman	Micah	new	4.378738084151463	3	1	2020-03-20T13:24:44Z	15	17000000.0
Costner	Dinesh	negotiation	7.868825313417453	4	2	2020-03-20T13:30:01Z	15	17040000.0
Pettis	Moishe	processing	5.7122361968122535	1	6	2020-03-20T13:35:18Z	15	17080000.0
Rosenberg	Dannah	new	8.603208574079979	2	3	2020-03-20T13:40:35Z	15	17120000.0
David	Homar	new	5.991633454497112	1	3	2020-03-20T13:45:52Z	15	17160000.0
Waldrop	Dianne	new	8.10846395061471	4	2	2020-03-20T13:51:09Z	15	17200000.0
Cress	Layla	negotiation	8.775057389752213	3	4	2020-03-20T13:56:26Z	15	17240000.0
Dolph	Carlyle	processing	6.852910258179817	4	2	2020-03-20T14:01:43Z	15	17280000.0
Luedtke	Georgine	negotiation	3.5613037110965355	1	1	2020-03-20T14:07:00Z	15	17320000.0
Haskell	Micayla	closed	4.100892257563321	2	4	2020-03-20T14:12:17Z	15	17360000.0
Maloy	Penny	new	6.48796822171301	3	5	2020-03-20T14:17:33Z	15	17400000.0
Donahoe	Camielle	new	6.890796661272834	3	3	2020-03-20T14:22:50Z	15	17440000.0
Weatherly	Elisabeth	new	7.611467896871233	3	4	2020-03-20T14:28:07Z	16	17480000.0
Sibert	Aquanetta	new	4.563500668824237	4	4	2020-03-20T14:33:24Z	16	17520000.0
Crunk	Tamirra	processing	6.449299352071968	1	2	2020-03-20T14:38:41Z	16	17560000.0
Sainz	Marsheena	negotiation	4.722043922991411	1	3	2020-03-20T14:43:58Z	16	17600000.0
Flick	Deyanira	processing	4.987766284660182	1	1	2020-03-20T14:49:15Z	16	17640000.0
Till	Susannah	new	8.230658000432058	1	4	2020-03-20T14:54:32Z	16	17680000.0
Dalessandro	Hai	new	8.103290326091553	4	3	2020-03-20T14:59:49Z	16	17720000.0
Melgar	Joshawa	closed	4.546246481452782	2	3	2020-03-20T15:05:06Z	16	17760000.0
Lizarraga	Sharad	new	8.865521675924452	2	4	2020-03-20T15:10:23Z	16	17800000.0
Mathison	Corney	new	5.3919795792904415	3	3	2020-03-20T15:15:39Z	16	17840000.0
Woodall	Vernal	processing	5.8852841239779305	4	4	2020-03-20T15:20:56Z	16	17880000.0
Middlebrooks	Beverlee	new	6.240070873304219	2	5	2020-03-20T15:26:13Z	16	17920000.0
Fore	Justus	closed	8.218434116452919	3	3	2020-03-20T15:31:30Z	16	17960000.0
Jantz	Taija	processing	8.812843243073818	3	3	2020-03-20T15:36:47Z	16	18000000.0
Sadowski	Tamala	new	4.872482336053122	2	2	2020-03-20T15:42:04Z	16	18040000.0
Bodie	Frantz	new	5.4995857823873795	3	3	2020-03-20T15:47:21Z	16	18080000.0
Lebo	Johnanthan	new	7.968131090022164	2	3	2020-03-20T15:52:38Z	16	18120000.0
Blackford	Tinesha	new	5.097583192940393	3	4	2020-03-20T15:57:55Z	16	18160000.0
Buckman	Tyishia	processing	5.7427430237570025	2	3	2020-03-20T16:03:12Z	16	18200000.0
Starns	Takeesha	processing	5.481962182112314	2	4	2020-03-20T16:08:28Z	16	18240000.0
Burgher	Tacora	new	7.106510841125902	1	2	2020-03-20T16:13:45Z	16	18280000.0
Standley	Kylah	closed	7.666494415187664	1	3	2020-03-20T16:19:02Z	16	18320000.0
Constantine	Mele	new	3.469942973596079	2	3	2020-03-20T16:24:19Z	16	18360000.0
Stansfield	Elisha	new	6.243902615066233	3	2	2020-03-20T16:29:36Z	16	18400000.0
Branton	Makeda	new	6.8655340232606	2	0	2020-03-20T16:34:53Z	16	18440000.0
Kearse	Rock	new	5.300477108422745	1	2	2020-03-20T16:40:10Z	16	18480000.0
Gartman	Eliu	closed	7.964127293996483	3	2	2020-03-20T16:45:27Z	16	18520000.0
Wayne	Danyel	negotiation	3.5583951403518554	3	5	2020-03-20T16:50:44Z	16	18560000.0
Szabo	Jenice	new	3.0509015318672215	1	2	2020-03-20T16:56:01Z	16	18600000.0
Doman	Haskell	new	4.495493279228423	4	2	2020-03-20T17:01:18Z	16	18640000.0
Elia	Sholonda	negotiation	4.624645134035229	2	2	2020-03-20T17:06:34Z	17	18680000.0
Keiser	Pearce	processing	4.626641210343901	1	3	2020-03-20T17:11:51Z	17	18720000.0
Gregoire	Linsy	negotiation	5.481100633232417	2	6	2020-03-20T17:17:08Z	17	18760000.0
Queen	Laila	new	3.2148285166885002	1	5	2020-03-20T17:22:25Z	17	18800000.0
Wales	Tanika	processing	6.696443083186713	2	2	2020-03-20T17:27:42Z	17	18840000.0
Manzano	Dezirae	negotiation	8.60867601358029	3	3	2020-03-20T17:32:59Z	17	18880000.0
Sigler	Demaris	processing	4.76609972226294	3	5	2020-03-20T17:38:16Z	17	18920000.0
Mcchesney	Shacarra	new	6.310168122192472	1	3	2020-03-20T17:43:33Z	17	18960000.0
Eudy	Kathya	new	3.0844653869171346	4	4	2020-03-20T17:48:50Z	17	19000000.0
Napper	Yasemin	negotiation	4.989204019489019	1	2	2020-03-20T17:54:07Z	17	19040000.0
Halter	Betsi	new	8.799855431189371	1	5	2020-03-20T17:59:23Z	17	19080000.0
Spotts	Cal	new	7.082269203490952	4	4	2020-03-20T18:04:40Z	17	19120000.0
Froehlich	Willette	new	7.212219725354265	4	6	2020-03-20T18:09:57Z	17	19160000.0
Nason	Justo	negotiation	8.019170002642905	4	2	2020-03-20T18:15:14Z	17	19200000.0
Duval	Shanicqua	negotiation	7.389144935062102	4	5	2020-03-20T18:20:31Z	17	19240000.0
Krall	Freeman	negotiation	4.342605885431625	3	1	2020-03-20T18:25:48Z	17	19280000.0
Mcadoo	Jasine	new	6.782613116701094	3	2	2020-03-20T18:31:05Z	17	19320000.0
Baggett	Tamillia	new	6.218119830073222	3	2	2020-03-20T18:36:22Z	17	19360000.0
Dupre	Peterson	new	7.810025911372919	4	2	2020-03-20T18:41:39Z	17	19400000.0
Mapes	Abigail	negotiation	5.284877278096735	4	3	2020-03-20T18:46:56Z	17	19440000.0
Olmo	Eron	new	8.211085981787248	4	4	2020-03-20T18:52:13Z	17	19480000.0
Risner	Kennith	processing	6.132377999244177	4	8	2020-03-20T18:57:29Z	17	19520000.0
Pleasants	Secilia	processing	4.08525958450136	3	4	2020-03-20T19:02:46Z	17	19560000.0
Loudermilk	Danette	negotiation	5.281165918436354	3	4	2020-03-20T19:08:03Z	17	19600000.0
Parmer	Shantivia	new	4.965116909148876	1	5	2020-03-20T19:13:20Z	17	19640000.0
Staton	Sharanda	processing	3.8780061278718287	3	1	2020-03-20T19:18:37Z	17	19680000.0
Wimmer	Chrishawn	negotiation	4.732498451767953	2	4	2020-03-20T19:23:54Z	17	19720000.0
Branton	Velicia	processing	6.641988013112993	3	2	2020-03-20T19:29:11Z	17	19760000.0
Pulley	Denzil	negotiation	5.668693791127661	3	2	2020-03-20T19:34:28Z	17	19800000.0
Eaddy	Nikeisha	processing	4.836831792382797	3	5	2020-03-20T19:39:45Z	18	19840000.0
Pfeffer	Rhandi	new	8.868881568847979	1	2	2020-03-20T19:45:02Z	18	19880000.0
Mcdowell	Parry	processing	5.205367338768334	3	4	2020-03-20T19:50:19Z	18	19920000.0
Hundley	Dominic	negotiation	8.033972562681232	1	3	2020-03-20T19:55:35Z	18	19960000.0
Bryce	Agnes	negotiation	8.520615889353106	4	4	2020-03-20T20:00:52Z	18	20000000.0
Seals	Gizelle	new	6.556889074492282	3	2	2020-03-20T20:06:09Z	18	20040000.0
Maple	Virgina	closed	8.468858224391683	2	0	2020-03-20T20:11:26Z	18	20080000.0
Hereford	Tristy	negotiation	3.4410384875882523	2	0	2020-03-20T20:16:43Z	18	20120000.0
Alden	Jerramie	new	4.687832626245511	1	2	2020-03-20T20:22:00Z	18	20160000.0
Canada	Austina	new	3.3139831728774714	2	1	2020-03-20T20:27:17Z	18	20200000.0
Hosley	Wiliam	new	3.3645484817914393	2	1	2020-03-20T20:32:34Z	18	20240000.0
Lennox	Nashea	negotiation	6.924778543484358	1	2	2020-03-20T20:37:51Z	18	20280000.0
Beaudet	Maribel	processing	4.938350135967264	2	3	2020-03-20T20:43:08Z	18	20320000.0
Watson	Shequila	new	4.497107840772096	2	2	2020-03-20T20:48:24Z	18	20360000.0
Kral	Arian	processing	4.024663080685657	4	1	2020-03-20T20:53:41Z	18	20400000.0
Beckley	Larhonda	new	3.8498622077060127	3	3	2020-03-20T20:58:58Z	18	20440000.0
Seaman	Angelia	closed	5.896979275792225	2	2	2020-03-20T21:04:15Z	18	20480000.0
Brack	Jaylin	new	8.24331829332593	4	3	2020-03-20T21:09:32Z	18	20520000.0
Coots	Champagne	new	3.3588458912584116	2	4	2020-03-20T21:14:49Z	18	20560000.0
Barber	Shenicka	processing	6.160044821550091	2	2	2020-03-20T21:20:06Z	18	20600000.0
Hammel	Teneil	negotiation	8.346145974106257	3	1	2020-03-20T21:25:23Z	18	20640000.0
Rae	Shaye	processing	7.127597137406536	2	5	2020-03-20T21:30:40Z	18	20680000.0
Dingle	Terris	processing	6.463504628322387	4	3	2020-03-20T21:35:57Z	18	20720000.0
Deangelis	Marlin	new	8.411961924202348	1	4	2020-03-20T21:41:14Z	18	20760000.0
Deutsch	Westley	processing	4.453079117887796	1	3	2020-03-20T21:46:30Z	18	20800000.0
Clift	Aaliyah	new	3.609636093903861	4	3	2020-03-20T21:51:47Z	18	20840000.0
Wurster	Breona	negotiation	7.01851257211619	4	3	2020-03-20T21:57:04Z	18	20880000.0
Trusty	Ryanne	negotiation	3.4129385602027194	2	4	2020-03-20T22:02:21Z	18	20920000.0
Alva	Trentin	negotiation	4.4198299286663865	3	4	2020-03-20T22:07:38Z	18	20960000.0
Begay	Sasha	closed	8.821222828871667	3	1	2020-03-20T22:12:55Z	19	21000000.0
Plant	Jarome	new	3.7621744255463367	4	4	2020-03-20T22:18:12Z	19	21040000.0
Luft	Xylina	new	4.534002219079947	2	4	2020-03-20T22:23:29Z	19	21080000.0
Fleury	Tamillia	negotiation	5.515011809642134	4	4	2020-03-20T22:28:46Z	19	21120000.0
Loney	Tianna	new	5.5739588716548445	3	1	2020-03-20T22:34:03Z	19	21160000.0
Seeley	Nicasio	new	6.133193719928585	3	3	2020-03-20T22:39:19Z	19	21200000.0
Barefoot	Kelvin	negotiation	4.652094602528155	2	5	2020-03-20T22:44:36Z	19	21240000.0
Ash	Jenice	new	4.9924939902958165	1	5	2020-03-20T22:49:53Z	19	21280000.0
Kilburn	Terryn	new	8.886020699729048	1	1	2020-03-20T22:55:10Z	19	21320000.0
Gluck	Karin	closed	7.935289949713481	2	6	2020-03-20T23:00:27Z	19	21360000.0
Corn	Mechelle	new	6.335921387180611	3	4	2020-03-20T23:05:44Z	19	21400000.0
Grady	Shamir	new	8.446635686627427	4	2	2020-03-20T23:11:01Z	19	21440000.0
Mudge	Shakeila	new	3.20421196672238	2	0	2020-03-20T23:16:18Z	19	21480000.0
Lebeau	Robecca	negotiation	5.761515497848226	1	1	2020-03-20T23:21:35Z	19	21520000.0
Kibbe	Nacole	new	5.270691819102986	2	4	2020-03-20T23:26:52Z	19	21560000.0
Sherer	Kortny	new	4.760376594433019	1	2	2020-03-20T23:32:09Z	19	21600000.0
Brogdon	Jeromie	negotiation	5.718763608612558	3	6	2020-03-20T23:37:25Z	19	21640000.0
Johnstone	Bon	new	8.753720625135228	2	6	2020-03-20T23:42:42Z	19	21680000.0
Posner	Talal	processing	4.956786428200177	4	3	2020-03-20T23:47:59Z	19	21720000.0
Dandrea	Luisalberto	negotiation	4.189341751558946	1	2	2020-03-20T23:53:16Z	19	21760000.0
Paulus	Blase	new	7.2455978418559805	2	1	2020-03-20T23:58:33Z	19	21800000.0
Spiegel	Kimberli	new	7.176850340003757	2	1	2020-03-21T00:03:50Z	19	21840000.0
Whisenant	Gaetano	new	8.944895020300594	4	1	2020-03-21T00:09:07Z	19	21880000.0
Kunze	Venita	new	3.2310225883290538	1	6	2020-03-21T00:14:24Z	19	21920000.0
Engle	Tesla	new	7.411597179957556	1	4	2020-03-21T00:19:41Z	19	21960000.0
Torrence	Sakeenah	new	8.82615216328021	4	2	2020-03-21T00:24:58Z	19	22000000.0
Commander	Nowell	new	8.962041971890162	4	2	2020-03-21T00:30:15Z	19	22040000.0
Westman	Asim	new	3.860090027246043	4	4	2020-03-21T00:35:31Z	19	22080000.0
Caruthers	Donnette	negotiation	3.1743670191890025	1	1	2020-03-21T00:40:48Z	19	22120000.0
Fisk	Marquarius	processing	6.131273163940194	4	1	2020-03-21T00:46:05Z	20	22160000.0
Halter	Miceala	negotiation	8.549148114402119	4	3	2020-03-21T00:51:22Z	20	22200000.0
Cort	Seda	new	5.917062207932059	1	3	2020-03-21T00:56:39Z	20	22240000.0
Woodrum	Dameka	closed	5.355805529133353	1	1	2020-03-21T01:01:56Z	20	22280000.0
Butters	Anesa	negotiation	4.159819764370349	4	4	2020-03-21T01:07:13Z	20	22320000.0
Elwell	Shaela	new	3.444981921541758	4	2	2020-03-21T01:12:30Z	20	22360000.0
Sewell	Tecora	negotiation	6.111026775876379	1	4	2020-03-21T01:17:47Z	20	22400000.0
Kirkwood	Abraham	new	3.1583108548029477	1	0	2020-03-21T01:23:04Z	20	22440000.0
Ortego	Rand	new	6.659916460668582	4	3	2020-03-21T01:28:20Z	20	22480000.0
Wessels	Blima	new	8.006636842115903	1	5	2020-03-21T01:33:37Z	20	22520000.0
Spraggins	Jalana	new	4.3560530828622195	4	2	2020-03-21T01:38:54Z	20	22560000.0
Cano	Eryn	new	6.238543808445684	3	3	2020-03-21T01:44:11Z	20	22600000.0
Melchor	Nichola	new	8.550022205762414	2	3	2020-03-21T01:49:28Z	20	22640000.0
Arena	Nickalus	new	3.139005649334161	4	1	2020-03-21T01:54:45Z	20	22680000.0
Noriega	Audree	processing	7.090722078209003	1	2	2020-03-21T02:00:02Z	20	22720000.0
Ridout	Casper	negotiation	4.746141290775233	2	1	2020-03-21T02:05:19Z	20	22760000.0
Burchette	Carleigh	processing	5.2131087682835915	3	2	2020-03-21T02:10:36Z	20	22800000.0
Latta	Malcolm	processing	4.602765475497962	4	5	2020-03-21T02:15:53Z	20	22840000.0
Tutor	Elaine	new	8.154954190367048	1	4	2020-03-21T02:21:10Z	20	22880000.0
